DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.394125	39	4	0	1	6	8	8	0	200	6	0	9.30826	0	0.006
DL	0.394232	39	4	0	1	12	4	5	0	403	6	0	7.29323	0	0
DL	0.394232	39	4	0	7	6	6	6	0	52	0	0	-26.2659	1	1
DL	0.394232	39	4	0	7	6	8	9	0	52	0	0	-42.429	1	1
DL	0.394375	39	4	1	1	6	6	7	0	440	13	0	5.54062	1	1
DL	0.394375	39	4	1	1	6	8	7	0	52	0	1	-46.5074	1	1
DL	0.394482	39	4	1	1	12	5	4	0	107	0	0	-14.1932	1	1
DL	0.394482	39	4	1	1	12	4	5	0	403	6	1	7.15161	0	0
DL	0.394482	39	4	1	7	6	6	6	0	52	0	0	-26.319	1	1
DL	0.394482	39	4	1	7	6	8	7	0	52	0	2	-46.5168	1	1
DL	0.394589	39	4	2	1	4	8	7	0	33	0	1	-46.6241	1	1
DL	0.394625	39	4	2	1	6	6	7	0	269	8	0	5.73911	0	0
DL	0.394661	39	4	2	5	4	8	7	0	33	0	2	-46.6829	1	1
DL	0.394732	39	4	2	1	12	5	4	0	107	0	0	-14.2785	1	1
DL	0.394732	39	4	2	1	12	4	5	0	403	6	0	7.19034	0	0
DL	0.394732	39	4	2	7	6	6	6	0	52	0	0	-19.1386	1	1
DL	0.394732	39	4	2	9	4	8	8	0	224	11	0	12.846	0	0.0006
DL	0.394875	39	4	3	1	6	8	9	0	52	0	1	-45.3552	1	1
DL	0.394982	39	4	3	1	12	5	4	0	107	0	0	-14.4154	1	1
DL	0.394982	39	4	3	1	12	4	5	0	403	6	0	7.20752	0	0
DL	0.394982	39	4	3	1	12	6	7	0	884	13	0	5.80015	1	1
DL	0.394982	39	4	3	7	6	8	9	0	52	0	2	-45.2872	1	1
DL	0.395125	39	5	0	1	6	6	7	0	269	8	1	12.4816	0	0
DL	0.395125	39	5	0	1	6	8	9	0	52	0	1	-43.3712	1	1
DL	0.395232	39	5	0	1	12	4	5	0	403	6	0	7.37722	0	0
DL	0.395232	39	5	0	7	6	6	7	0	269	8	2	12.4846	0	0
DL	0.395232	39	5	0	7	6	8	9	0	52	0	2	-43.4052	1	1
DL	0.395375	39	5	1	1	6	6	6	0	52	0	1	-27.1835	1	1
DL	0.395375	39	5	1	1	6	8	7	0	52	0	3	-46.7412	1	1
DL	0.395446	39	5	1	7	4	8	7	0	33	0	3	-46.8553	1	1
DL	0.395482	39	5	1	1	12	5	4	0	107	0	1	-14.5942	1	1
DL	0.395482	39	5	1	1	12	4	5	0	403	6	0	7.17748	0	0
DL	0.395482	39	5	1	7	6	6	6	0	52	0	2	-27.2681	1	1
DL	0.395482	39	5	1	11	2	8	8	0	110	11	0	13.0727	0	0
DL	0.395625	39	5	2	1	6	6	6	0	52	0	1	-27.3922	1	1
DL	0.395625	39	5	2	1	6	8	9	0	52	0	3	-45.2493	1	1
DL	0.395732	39	5	2	1	12	5	4	0	107	0	1	-14.6345	1	1
DL	0.395732	39	5	2	1	12	4	5	0	403	6	0	7.11468	0	0.0002
DL	0.395732	39	5	2	7	6	6	6	0	52	0	2	-27.3995	1	1
DL	0.395732	39	5	2	7	6	8	8	0	338	11	0	10.2043	1	1
DL	0.395875	39	5	3	1	6	8	9	0	52	0	3	-45.1488	1	1
DL	0.395982	39	5	3	1	12	5	4	0	107	0	1	-14.7065	1	1
DL	0.395982	39	5	3	1	12	4	5	0	403	6	0	7.15915	0	0.0002
DL	0.395982	39	5	3	1	12	6	7	0	884	13	1	5.89067	0	0.0716
DL	0.395982	39	5	3	7	6	8	8	0	338	11	0	13.0714	0	0
DL	0.396125	39	6	0	1	6	6	6	0	52	0	3	-27.8259	1	1
DL	0.396143	39	6	0	1	7	5	5	0	1371	26	0	35.8079	0	0
DL	0.396232	39	6	0	1	12	7	7	0	107	0	0	-13.8684	1	1
DL	0.396232	39	6	0	1	12	4	5	0	403	6	0	7.0649	0	0.0002
DL	0.396232	39	6	0	1	12	8	8	0	680	11	0	1.53129	1	1
DL	0.396232	39	6	0	7	6	6	7	0	440	13	0	16.6145	0	0
DL	0.396375	39	6	1	1	6	6	6	0	52	0	3	-29.8547	1	1
DL	0.396411	39	6	1	1	8	3	7	0	70	0	0	-8.80857	1	1
DL	0.396482	39	6	1	1	12	5	4	0	107	0	2	-19.4504	1	1
DL	0.396482	39	6	1	1	12	7	7	0	107	0	0	-15.2738	1	1
DL	0.396482	39	6	1	1	12	4	5	0	403	6	0	4.33234	1	1
DL	0.396482	39	6	1	1	12	8	8	0	403	6	0	1.51334	1	1
DL	0.396482	39	6	1	7	6	6	7	0	440	13	0	16.652	0	0
DL	0.396625	39	6	2	1	6	8	8	0	338	11	1	1.66759	0	0.001
DL	0.396732	39	6	2	1	12	3	7	0	107	0	0	-8.75341	1	1
DL	0.396732	39	6	2	1	12	5	4	0	107	0	2	-32.9554	1	1
DL	0.396732	39	6	2	1	12	7	7	0	107	0	0	-15.978	1	1
DL	0.396732	39	6	2	1	12	4	5	0	403	6	0	1.87952	0	0
DL	0.396732	39	6	2	1	12	6	7	0	172	2	0	2.33015	0	0.271013
DL	0.396732	39	6	2	7	6	8	8	0	338	11	2	1.64765	1	1
DL	0.396982	39	6	3	1	12	3	7	0	107	0	0	-8.4719	1	1
DL	0.396982	39	6	3	1	12	5	4	0	107	0	2	-32.9944	1	1
DL	0.396982	39	6	3	1	12	4	5	0	403	6	0	2.63766	1	1
DL	0.396982	39	6	3	1	12	6	7	0	1272	18	0	6.71022	1	1
DL	0.397143	39	7	0	1	7	5	5	0	1371	26	0	35.989	0	0
DL	0.397214	39	7	0	1	11	4	5	0	251	4	0	6.95945	0	0
DL	0.397232	39	7	0	1	12	7	7	0	107	0	1	-14.0565	1	1
DL	0.397232	39	7	0	1	12	8	8	0	680	11	1	1.79475	1	1
DL	0.397232	39	7	0	1	12	6	7	0	1272	18	0	4.70445	1	1
UL	0.397232	39	7	0	12	1	4	5	0	61	12	0	9.11436 	1	0.529564
DL	0.397411	39	7	1	1	8	3	7	0	70	0	1	-8.73483	1	1
DL	0.397482	39	7	1	1	12	5	4	0	107	0	3	-19.531	1	1
DL	0.397482	39	7	1	1	12	7	7	0	107	0	1	-15.4277	1	1
DL	0.397482	39	7	1	1	12	8	8	0	403	6	1	1.95121	0	0.0265
DL	0.397482	39	7	1	1	12	6	7	0	107	0	0	2.27203	0	0
DL	0.397482	39	7	1	1	12	4	5	0	403	6	1	4.1812	1	1
DL	0.397625	39	7	2	1	6	8	8	0	338	11	3	1.99962	1	1
DL	0.397661	39	7	2	1	8	3	7	0	70	0	2	-8.82655	1	1
DL	0.397714	39	7	2	1	11	4	5	0	157	2	0	4.88945	0	0
DL	0.397732	39	7	2	1	12	5	4	0	107	0	3	-17.3869	1	1
DL	0.397732	39	7	2	1	12	7	7	0	107	0	1	-8.67471	1	1
DL	0.397732	39	7	2	1	12	6	7	0	172	2	0	2.41337	0	0.271013
UL	0.397732	39	7	2	12	1	4	5	0	61	12	0	9.10551 	0	0.529564
DL	0.397982	39	7	3	1	12	3	7	0	107	0	1	-8.89624	1	1
DL	0.397982	39	7	3	1	12	5	4	0	107	0	3	-32.5683	1	1
DL	0.397982	39	7	3	1	12	6	7	0	1272	18	1	6.80756	1	1
DL	0.397982	39	7	3	1	12	4	5	0	403	6	1	2.5336	0	0
DL	0.398232	39	8	0	1	12	8	8	0	680	11	2	1.94005	1	1
DL	0.398232	39	8	0	1	12	7	7	0	107	0	2	-14.191	1	1
DL	0.398232	39	8	0	1	12	5	5	0	2571	28	0	36.0629	0	0.0184849
DL	0.398232	39	8	0	1	12	6	7	0	1272	18	1	2.36416	1	1
DL	0.398232	39	8	0	1	12	4	5	0	274	4	0	7.01839	0	0
DL	0.398286	39	8	1	1	1	5	5	0	211	28	0	36.2873	0	0.002
DL	0.398411	39	8	1	1	8	3	7	0	70	0	3	-8.60835	1	1
DL	0.398464	39	8	1	1	11	6	7	0	98	0	0	7.4368	0	0
DL	0.398464	39	8	1	1	11	4	5	0	157	2	1	5.50437	0	0
DL	0.398482	39	8	1	1	12	7	7	0	107	0	2	-7.51931	1	1
UL	0.398482	39	8	1	12	1	6	7	0	61	12	0	13.9768 	0	0
UL	0.398536	39	8	2	1	1	8	8	0	70	13	0	14.3671 	0	0
DL	0.398714	39	8	2	1	11	4	5	0	157	2	2	8.84976	0	0
DL	0.398714	39	8	2	1	11	6	7	0	157	2	0	7.76221	0	0
DL	0.398732	39	8	2	1	12	7	7	0	107	0	2	-5.09653	1	1
UL	0.398732	39	8	2	12	1	6	7	0	61	12	0	14.0125 	0	0
DL	0.398893	39	8	3	1	7	5	5	0	1500	28	0	36.9647	0	0.00359676
DL	0.398982	39	8	3	1	12	3	7	0	107	0	2	-8.57451	1	1
DL	0.398982	39	8	3	1	12	4	5	0	403	6	0	2.91352	1	1
DL	0.398982	39	8	3	1	12	6	7	0	1272	18	2	12.8115	0	0
DL	0.399232	39	9	0	1	12	8	8	0	680	11	3	1.87768	1	1
DL	0.399232	39	9	0	1	12	7	7	0	107	0	3	-14.1704	1	1
DL	0.399232	39	9	0	1	12	4	5	0	274	4	0	7.60196	0	0
DL	0.399232	39	9	0	1	12	6	7	0	1272	18	2	7.07151	1	1
DL	0.399393	39	9	1	1	7	5	5	0	1500	28	0	36.3479	0	0.003996
UL	0.399411	39	9	1	8	1	5	5	0	211	28	0	37.7386 	0	0
DL	0.399464	39	9	1	1	11	6	7	0	369	6	0	5.43028	1	0.491313
DL	0.399482	39	9	1	1	12	7	7	0	107	0	3	-6.00603	1	1
DL	0.399482	39	9	1	1	12	4	5	0	403	6	0	8.88949	0	0
UL	0.399482	39	9	1	12	1	6	7	0	89	15	0	14.115 	0	0.285795
DL	0.399732	39	9	2	1	12	3	3	0	107	0	0	4.34704	0	0
DL	0.399732	39	9	2	1	12	7	7	0	107	0	3	-11.1481	1	1
DL	0.399732	39	9	2	1	12	4	5	0	172	2	0	3.3341	0	0
DL	0.399732	39	9	2	1	12	6	7	0	884	13	0	7.80895	1	1
DL	0.399893	39	9	3	1	7	5	5	0	1500	28	0	37.0895	0	0.00179919
UL	0.399911	39	9	3	8	1	5	5	0	211	28	0	37.7811 	0	0
DL	0.399982	39	9	3	1	12	3	7	0	107	0	3	-8.34962	1	1
DL	0.399982	39	9	3	1	12	4	5	0	403	6	1	3.50218	0	0
DL	0.399982	39	9	3	1	12	6	7	0	403	6	0	13.1548	0	0
DL	0.400232	40	0	0	1	12	8	4	0	107	0	0	-16.9939	1	1
DL	0.400232	40	0	0	1	12	3	3	0	107	0	0	-8.14508	1	1
DL	0.400232	40	0	0	1	12	4	5	0	403	6	0	2.87281	1	1
DL	0.400232	40	0	0	1	12	6	7	0	1272	18	3	13.128	0	0
DL	0.400393	40	0	1	1	7	5	5	0	1500	28	0	36.9062	0	0.00359676
DL	0.400464	40	0	1	1	11	6	7	0	369	6	1	10.4017	0	0
DL	0.400482	40	0	1	1	12	8	4	0	107	0	0	-17.0098	1	1
DL	0.400482	40	0	1	1	12	3	3	0	274	4	0	-8.41429	1	1
DL	0.400482	40	0	1	1	12	4	5	0	172	2	0	2.88611	0	0
DL	0.400714	40	0	2	1	11	6	7	0	369	6	2	15.0146	0	0
DL	0.400732	40	0	2	1	12	8	4	0	107	0	0	-13.263	1	1
DL	0.400732	40	0	2	1	12	3	3	0	274	4	0	-9.1234	1	1
DL	0.400732	40	0	2	1	12	4	5	0	172	2	0	0.18326	1	1
UL	0.400857	40	0	3	1	5	3	3	0	43	0	0	8.45355 	0	0
DL	0.400893	40	0	3	1	7	5	5	0	1500	28	0	38.1479	0	0.0123616
DL	0.400982	40	0	3	1	12	6	7	0	884	13	1	13.7669	0	0
DL	0.400982	40	0	3	1	12	4	5	0	172	2	0	5.83777	0	0
DL	0.401232	40	1	0	1	12	8	4	0	107	0	1	-13.0259	1	1
DL	0.401232	40	1	0	1	12	3	3	0	107	0	1	-9.26406	1	1
DL	0.401232	40	1	0	1	12	6	7	0	680	11	0	15.1814	0	0
DL	0.401232	40	1	0	1	12	4	5	0	403	6	1	0.410546	0	0
DL	0.401482	40	1	1	1	12	8	4	0	107	0	1	-9.89786	1	1
DL	0.401482	40	1	1	1	12	3	3	0	274	4	1	-9.29463	1	1
DL	0.401482	40	1	1	1	12	6	7	0	1105	15	0	16.0097	0	0
DL	0.401732	40	1	2	1	12	4	5	0	403	6	0	0.389254	0	0
DL	0.401732	40	1	2	1	12	8	4	0	107	0	1	-13.0745	1	1
DL	0.401732	40	1	2	1	12	3	3	0	274	4	1	-9.66641	1	1
DL	0.401732	40	1	2	1	12	6	7	0	1105	15	0	15.1479	0	0
DL	0.401893	40	1	3	1	7	5	5	0	1500	28	0	38.5713	0	0.00359676
DL	0.401982	40	1	3	1	12	6	7	0	1105	15	0	14.3026	0	0
DL	0.402232	40	2	0	1	12	8	4	0	107	0	2	-9.91337	1	1
DL	0.402232	40	2	0	1	12	3	3	0	107	0	2	-9.43749	1	1
DL	0.402232	40	2	0	1	12	6	7	0	1272	18	0	15.7334	0	0.00099975
DL	0.402482	40	2	1	1	12	8	4	0	107	0	2	-9.94037	1	1
DL	0.402482	40	2	1	1	12	3	3	0	274	4	2	-9.52549	1	1
DL	0.402482	40	2	1	1	12	6	7	0	1105	15	0	15.6027	0	0
DL	0.402732	40	2	2	1	12	8	4	0	107	0	2	-9.94037	1	1
DL	0.402732	40	2	2	1	12	3	3	0	274	4	2	-9.60682	1	1
DL	0.402732	40	2	2	1	12	6	7	0	1105	15	0	15.4161	0	0
DL	0.402893	40	2	3	1	7	5	5	0	1500	28	0	38.7629	0	0.003996
DL	0.402982	40	2	3	1	12	6	7	0	1272	18	0	13.9258	1	0.999844
DL	0.403232	40	3	0	1	12	8	4	0	107	0	3	-9.86908	1	1
DL	0.403232	40	3	0	1	12	3	3	0	107	0	3	-9.50578	1	1
DL	0.403232	40	3	0	1	12	6	7	0	1272	18	0	15.2976	0	0.122593
DL	0.403482	40	3	1	1	12	8	4	0	107	0	3	-9.83574	1	1
DL	0.403482	40	3	1	1	12	3	3	0	274	4	3	-9.19374	1	1
DL	0.403482	40	3	1	1	12	6	7	0	1272	18	0	15.1654	1	0.122593
DL	0.403732	40	3	2	1	12	8	4	0	107	0	3	-9.8296	1	1
DL	0.403732	40	3	2	1	12	3	3	0	274	4	3	-9.08458	1	1
DL	0.403732	40	3	2	1	12	6	7	0	1105	15	0	15.0412	0	0
DL	0.403893	40	3	3	1	7	5	5	0	1500	28	0	38.4789	0	0.0123616
DL	0.403982	40	3	3	1	12	6	7	0	1272	18	1	13.9367	0	0
DL	0.404232	40	4	0	1	12	6	7	0	1105	15	0	16.9745	0	0
DL	0.404393	40	4	1	1	7	5	5	0	1500	28	0	38.3949	0	0.0509344
DL	0.404482	40	4	1	1	12	6	7	0	1105	15	1	13.9573	0	0.00818319
DL	0.404732	40	4	2	1	12	6	7	0	1105	15	0	16.9744	0	0
DL	0.404982	40	4	3	1	12	6	7	0	1272	18	0	17.0478	0	0
DL	0.405232	40	5	0	1	12	6	7	0	1105	15	0	17.0265	0	0
DL	0.405393	40	5	1	1	7	5	5	0	1500	28	0	38.3922	0	0.0509344
DL	0.405482	40	5	1	1	12	6	7	0	1272	18	0	13.5591	1	1
DL	0.405732	40	5	2	1	12	6	7	0	1272	18	0	16.6012	0	0.00099975
DL	0.405982	40	5	3	1	12	6	7	0	1272	18	0	16.4023	0	0.00099975
DL	0.406232	40	6	0	1	12	6	7	0	1105	15	0	16.2394	0	0
DL	0.406482	40	6	1	1	12	3	5	0	107	0	0	2.49771	0	0
DL	0.406482	40	6	1	1	12	6	7	0	1272	18	1	16.0978	0	0
DL	0.406625	40	6	2	1	6	3	5	0	52	0	0	2.3956	0	0
DL	0.406732	40	6	2	1	12	6	7	0	1272	18	0	16.1348	0	0.00099975
DL	0.406893	40	6	3	1	7	5	5	0	1500	28	0	38.6412	1	0.0509344
DL	0.406982	40	6	3	1	12	3	5	0	107	0	0	1.81948	0	0
DL	0.406982	40	6	3	1	12	6	7	0	1272	18	0	13.0415	1	1
DL	0.407232	40	7	0	1	12	3	5	0	172	2	0	2.37199	0	0
DL	0.407232	40	7	0	1	12	6	7	0	1272	18	0	16.2654	0	0.00099975
DL	0.407393	40	7	1	1	7	5	5	0	1500	28	0	38.6751	0	0.0509344
DL	0.407482	40	7	1	1	12	3	5	0	172	2	0	1.79327	0	0
DL	0.407482	40	7	1	1	12	6	7	0	1272	18	0	13.1577	1	1
DL	0.407643	40	7	2	1	7	3	5	0	99	2	0	2.23035	0	0.0003
DL	0.407732	40	7	2	1	12	6	7	0	884	13	0	16.3137	0	0
UL	0.407732	40	7	2	8	5	3	5	0	43	0	0	1.15377 	0	0.0028
DL	0.407893	40	7	3	1	7	5	5	0	1500	28	1	38.7555	0	0
DL	0.407982	40	7	3	1	12	6	7	0	1272	18	1	13.0507	0	0
DL	0.407982	40	7	3	1	12	3	5	0	172	2	0	1.53127	0	0.0317
DL	0.408143	40	8	0	1	7	5	5	0	1500	28	2	38.8589	0	0.0509344
DL	0.408143	40	8	0	1	7	3	5	0	99	2	0	0.91944	0	0.591743
DL	0.408232	40	8	0	1	12	6	7	0	884	13	0	13.2568	0	0
UL	0.408232	40	8	0	8	5	3	5	0	43	0	0	0.850282 	0	0.0028
DL	0.408393	40	8	1	1	7	5	5	0	1500	28	0	38.7754	0	0.0509344
DL	0.408482	40	8	1	1	12	6	7	0	1272	18	1	13.199	0	0
DL	0.408482	40	8	1	1	12	3	5	0	172	2	0	1.36722	1	0.271013
UL	0.409607	40	9	2	1	5	4	7	0	43	0	0	-7.55942 	1	1
DL	0.409839	40	9	3	1	4	4	7	0	33	0	0	-23.2118	1	1
DL	0.409911	40	9	3	5	4	4	8	0	33	0	0	-12.9983	1	1
DL	0.409911	40	9	3	5	4	3	8	0	33	0	0	10.1049	0	0
DL	0.409982	40	9	3	1	12	7	9	0	107	0	0	1.99689	0	0
DL	0.409982	40	9	3	1	12	5	6	0	107	0	0	-17.1453	1	1
DL	0.409982	40	9	3	7	6	6	8	0	52	0	0	17.4253	0	0
DL	0.409982	40	9	3	9	4	4	6	0	33	0	0	1.4201	1	0.522303
DL	0.409982	40	9	3	9	4	3	9	0	33	0	0	-29.588	1	1
DL	0.410089	41	0	0	1	4	4	7	0	33	0	0	-23.2874	1	1
DL	0.410161	41	0	0	5	4	4	8	0	33	0	0	-12.8619	1	1
DL	0.410161	41	0	0	5	4	3	8	0	33	0	0	9.99577	0	0
DL	0.410232	41	0	0	1	12	7	9	0	107	0	0	2.11507	0	0
DL	0.410232	41	0	0	1	12	5	6	0	107	0	0	-17.1497	1	1
DL	0.410232	41	0	0	7	6	6	8	0	52	0	0	17.3372	0	0
DL	0.410232	41	0	0	9	4	4	6	0	33	0	0	1.44036	1	0.522303
DL	0.410232	41	0	0	9	4	3	9	0	33	0	0	-29.5953	1	1
DL	0.410321	41	0	1	1	3	4	7	0	24	0	0	-23.5491	1	1
DL	0.410357	41	0	1	4	2	4	8	0	15	0	0	-10.8923	1	1
DL	0.410393	41	0	1	6	2	4	6	0	15	0	0	6.69679	0	0
DL	0.410411	41	0	1	5	4	3	8	0	33	0	0	10.0443	0	0
DL	0.410482	41	0	1	1	12	7	9	0	107	0	0	2.31862	0	0
DL	0.410482	41	0	1	1	12	5	6	0	107	0	0	-15.5561	1	1
DL	0.410482	41	0	1	7	6	6	8	0	52	0	0	18.769	0	0
UL	0.410482	41	0	1	8	5	4	7	0	43	0	1	-7.93927 	1	1
DL	0.410482	41	0	1	9	4	3	9	0	33	0	0	-29.091	1	1
DL	0.410589	41	0	2	1	4	4	7	0	33	0	1	-21.5821	1	1
DL	0.410661	41	0	2	5	4	4	7	0	33	0	2	-21.5943	1	1
DL	0.410732	41	0	2	1	12	7	9	0	107	0	0	2.61565	0	0
DL	0.410732	41	0	2	7	6	6	8	0	634	18	0	18.67	0	0
DL	0.410732	41	0	2	7	6	3	8	0	200	6	0	10.1023	0	0
DL	0.410839	41	0	3	1	4	4	7	0	33	0	1	-23.4306	1	1
DL	0.410839	41	0	3	1	4	3	9	0	33	0	1	-61.3692	1	1
DL	0.410911	41	0	3	5	4	4	7	0	33	0	2	-23.4235	1	1
DL	0.410911	41	0	3	5	4	6	8	0	422	18	0	15.9204	1	0.790895
DL	0.410911	41	0	3	5	4	3	9	0	33	0	2	-61.407	1	1
DL	0.410964	41	0	3	11	1	3	8	0	30	6	0	10.1594	0	0.0006
DL	0.410982	41	0	3	1	12	5	6	0	107	0	1	-16.7849	1	1
DL	0.410982	41	0	3	1	12	7	9	0	107	0	0	3.02317	0	0
UL	0.410982	41	0	3	9	4	6	8	0	33	0	0	18.0437 	0	0
DL	0.410982	41	0	3	9	4	4	8	0	33	0	1	-11.7827	1	1
UL	0.410982	41	0	3	12	1	3	8	0	6	0	0	8.98382 	0	0
DL	0.411089	41	1	0	1	4	4	8	0	33	0	1	-14.0632	1	1
DL	0.411089	41	1	0	1	4	3	9	0	33	0	1	-61.2373	1	1
DL	0.411143	41	1	0	1	7	7	9	0	61	0	0	2.27507	0	0.0014
DL	0.411161	41	1	0	5	4	4	8	0	33	0	2	-13.9217	1	1
DL	0.411161	41	1	0	5	4	6	8	0	505	20	0	15.9698	1	1
DL	0.411161	41	1	0	5	4	3	9	0	33	0	2	-61.172	1	1
DL	0.411196	41	1	0	9	2	4	8	0	15	0	1	-13.4029	1	1
DL	0.411196	41	1	0	9	2	3	8	0	64	6	0	10.1054	0	0
DL	0.411232	41	1	0	1	12	5	6	0	107	0	1	-16.7022	1	1
UL	0.411232	41	1	0	8	5	7	9	0	43	0	0	3.71922 	0	0
UL	0.411232	41	1	0	9	4	6	8	0	33	0	0	17.3233 	0	0
DL	0.411232	41	1	0	11	2	4	8	0	15	0	2	-11.9304	1	1
UL	0.411232	41	1	0	12	1	3	8	0	6	0	0	3.07852 	0	0
DL	0.411339	41	1	1	1	4	4	7	0	33	0	3	-23.296	1	1
DL	0.411339	41	1	1	1	4	3	9	0	33	0	1	-61.0973	1	1
DL	0.411393	41	1	1	1	7	7	9	0	99	2	0	2.41837	0	0.591743
DL	0.411411	41	1	1	5	4	4	6	0	89	4	0	-1.31677	1	1
DL	0.411411	41	1	1	5	4	3	9	0	33	0	2	-61.1126	1	1
DL	0.411482	41	1	1	1	12	5	6	0	107	0	1	-15.7152	1	1
DL	0.411482	41	1	1	7	6	6	8	0	759	20	0	18.7081	0	0
UL	0.411482	41	1	1	8	5	7	9	0	43	0	0	6.55217 	0	0
UL	0.411482	41	1	1	9	4	4	6	0	33	0	0	8.94778 	0	0
DL	0.411482	41	1	1	11	2	3	8	0	64	6	0	10.096	0	0
DL	0.411589	41	1	2	1	4	4	7	0	33	0	3	-21.2831	1	1
DL	0.411589	41	1	2	1	4	3	9	0	33	0	3	-30.4057	1	1
DL	0.411643	41	1	2	1	7	7	9	0	99	2	0	2.87572	0	0.0619
DL	0.411732	41	1	2	5	8	4	6	0	181	4	0	-3.42203	1	1
DL	0.411732	41	1	2	7	6	6	8	0	551	15	0	18.8688	0	0
UL	0.411732	41	1	2	8	5	7	9	0	43	0	0	6.9185 	0	0
DL	0.411732	41	1	2	9	4	3	8	0	132	6	0	10.0856	0	0
DL	0.411839	41	1	3	1	4	4	8	0	33	0	2	-14.1178	1	1
DL	0.411839	41	1	3	1	4	6	8	0	422	18	1	7.22101	0	0
DL	0.411839	41	1	3	1	4	3	9	0	33	0	3	-61.1857	1	1
DL	0.411911	41	1	3	5	4	4	8	0	33	0	3	-14.0668	1	1
DL	0.411911	41	1	3	5	4	6	8	0	422	18	2	7.16494	1	1
DL	0.411982	41	1	3	1	12	5	6	0	107	0	2	-17.1436	1	1
DL	0.411982	41	1	3	1	12	7	9	0	107	0	0	2.61177	0	0
DL	0.411982	41	1	3	9	4	4	8	0	33	0	3	-14.1016	1	1
DL	0.411982	41	1	3	9	4	3	8	0	132	6	0	9.81761	0	0
DL	0.412054	41	2	0	1	2	4	8	0	15	0	3	-14.077	1	1
DL	0.412089	41	2	0	1	4	6	8	0	505	20	1	7.2449	0	0
DL	0.412089	41	2	0	1	4	3	9	0	33	0	3	-61.2573	1	1
DL	0.412161	41	2	0	5	4	6	8	0	505	20	2	7.47091	1	1
DL	0.412232	41	2	0	1	12	5	6	0	107	0	2	-14.2942	1	1
DL	0.412232	41	2	0	1	12	7	9	0	107	0	0	3.0441	0	0
DL	0.412232	41	2	0	9	4	3	8	0	132	6	0	9.96612	0	0
DL	0.412339	41	2	1	1	4	4	6	0	89	4	1	-7.71716	1	1
DL	0.412411	41	2	1	5	4	4	6	0	89	4	2	-7.77046	0	0.22567
DL	0.412482	41	2	1	1	12	5	6	0	107	0	2	-15.716	1	1
DL	0.412482	41	2	1	1	12	7	9	0	172	2	0	2.55773	0	0.271013
DL	0.412482	41	2	1	7	6	6	8	0	759	20	0	18.8721	0	0
DL	0.412482	41	2	1	7	6	3	8	0	200	6	0	9.92645	0	0
DL	0.412661	41	2	2	1	8	4	6	0	181	4	1	-7.60856	1	1
DL	0.412732	41	2	2	1	12	7	9	0	107	0	0	3.03687	0	0
DL	0.412732	41	2	2	1	12	6	8	0	274	4	0	13.5234	0	0
DL	0.412732	41	2	2	1	12	3	8	0	403	6	0	8.57243	0	0.0002
DL	0.412911	41	2	3	1	8	4	6	0	181	4	2	-7.73539	1	0.996154
DL	0.412982	41	2	3	1	12	5	6	0	107	0	3	-15.7202	1	1
DL	0.412982	41	2	3	1	12	7	9	0	172	2	0	2.61308	0	0.271013
DL	0.412982	41	2	3	1	12	6	8	0	274	4	1	7.24231	0	0
DL	0.412982	41	2	3	1	12	3	8	0	403	6	0	6.43112	1	1
DL	0.413089	41	3	0	1	4	4	6	0	89	4	3	-7.75983	1	1
DL	0.413089	41	3	0	1	4	6	8	0	505	20	3	7.16486	1	1
DL	0.413232	41	3	0	1	12	5	6	0	107	0	3	-14.6181	1	1
DL	0.413232	41	3	0	1	12	7	9	0	107	0	0	2.72173	0	0
DL	0.413232	41	3	0	1	12	3	8	0	403	6	0	6.53313	1	1
DL	0.413232	41	3	0	5	8	6	8	0	1013	20	0	7.53322	1	1
DL	0.413482	41	3	1	1	12	5	6	0	107	0	3	-13.8392	1	1
DL	0.413482	41	3	1	1	12	7	9	0	172	2	0	2.81789	0	0.0317
DL	0.413482	41	3	1	1	12	3	8	0	403	6	0	6.49704	1	1
DL	0.413482	41	3	1	1	12	6	8	0	884	13	0	7.48416	1	1
DL	0.413661	41	3	2	1	8	4	6	0	181	4	3	-7.58117	0	0.0012
DL	0.413732	41	3	2	1	12	7	9	0	107	0	0	2.96718	0	0
DL	0.413732	41	3	2	1	12	3	8	0	274	4	0	8.48757	0	0
DL	0.413732	41	3	2	1	12	6	8	0	274	4	0	13.712	0	0
DL	0.413911	41	3	3	1	8	6	8	0	1013	20	1	14.5898	0	0
DL	0.413982	41	3	3	1	12	7	9	0	172	2	0	3.60333	0	0
DL	0.413982	41	3	3	1	12	3	8	0	403	6	1	8.63621	0	0
DL	0.414161	41	4	0	1	8	6	8	0	1013	20	2	14.5554	1	1
DL	0.414232	41	4	0	1	12	7	9	0	172	2	0	3.7606	0	0
DL	0.414232	41	4	0	1	12	3	8	0	403	6	1	8.63441	0	0
DL	0.414411	41	4	1	1	8	6	8	0	1013	20	3	14.499	0	0
DL	0.414482	41	4	1	1	12	7	9	0	172	2	0	3.80133	0	0
DL	0.414482	41	4	1	1	12	3	8	0	403	6	1	8.73039	0	0
DL	0.414732	41	4	2	1	12	6	8	0	884	13	1	14.5997	0	0
DL	0.414732	41	4	2	1	12	7	9	0	172	2	0	3.72712	0	0
