timestamp,meid,cell_id,format,DRB_PdcpSduDelayDl,TB_TotNbrDlInitial_Qpsk,TB_TotNbrDlInitial_64Qam,RRU_PrbUsedDl,DRB_MeanActiveUeDl,TB_TotNbrDlInitial_16Qam
1765214500098,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214500305,gnb:131-133-31000000,N/A,F1,5.60063,,,,,
1765214500306,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214500551,gnb:131-133-31000000,N/A,F1,5.598979,,,,,
1765214500754,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214500961,gnb:131-133-31000000,N/A,F1,5.598537,,,,,
1765214500962,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214501169,gnb:131-133-31000000,N/A,F1,5.59787,,,,,
1765214501171,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214501377,gnb:131-133-31000000,N/A,F1,5.601532,,,,,
1765214501378,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214501587,gnb:131-133-31000000,N/A,F1,5.596968,,,,,
1765214501588,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214501824,gnb:131-133-31000000,N/A,F1,5.60063,,,,,
1765214502026,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214502233,gnb:131-133-31000000,N/A,F1,5.598896,,,,,
1765214502234,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214502441,gnb:131-133-31000000,N/A,F1,5.598437,,,,,
1765214502443,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214502649,gnb:131-133-31000000,N/A,F1,5.59777,,,,,
1765214502651,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214502859,gnb:131-133-31000000,N/A,F1,5.601432,,,,,
1765214502860,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214503098,gnb:131-133-31000000,N/A,F1,5.596868,,,,,
1765214503306,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214503514,gnb:131-133-31000000,N/A,F1,5.60053,,,,,
1765214503514,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214503723,gnb:131-133-31000000,N/A,F1,5.598879,,,,,
1765214503724,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214503929,gnb:131-133-31000000,N/A,F1,5.598437,,,,,
1765214503930,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214504137,gnb:131-133-31000000,N/A,F1,5.59777,,,,,
1765214504138,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214504390,gnb:131-133-31000000,N/A,F1,5.601432,,,,,
1765214504593,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214504802,gnb:131-133-31000000,N/A,F1,5.596785,,,,,
1765214504803,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214505009,gnb:131-133-31000000,N/A,F1,5.60043,,,,,
1765214505012,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214505220,gnb:131-133-31000000,N/A,F1,5.598779,,,,,
1765214505220,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214505432,gnb:131-133-31000000,N/A,F1,5.598337,,,,,
1765214505634,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214505841,gnb:131-133-31000000,N/A,F1,5.59767,,,,,
1765214505843,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214506052,gnb:131-133-31000000,N/A,F1,5.601332,,,,,
1765214506053,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214506258,gnb:131-133-31000000,N/A,F1,5.596768,,,,,
1765214506259,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214506491,gnb:131-133-31000000,N/A,F1,5.60043,,,,,
1765214506697,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214506906,gnb:131-133-31000000,N/A,F1,5.598779,,,,,
1765214506907,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214507113,gnb:131-133-31000000,N/A,F1,5.598337,,,,,
1765214507115,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214507323,gnb:131-133-31000000,N/A,F1,5.597587,,,,,
1765214507324,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214507530,gnb:131-133-31000000,N/A,F1,5.601232,,,,,
1765214507530,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214507760,gnb:131-133-31000000,N/A,F1,5.596668,,,,,
1765214507961,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214508170,gnb:131-133-31000000,N/A,F1,5.60033,,,,,
1765214508171,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214508379,gnb:131-133-31000000,N/A,F1,5.598679,,,,,
1765214508380,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214508585,gnb:131-133-31000000,N/A,F1,5.598237,,,,,
1765214508587,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214508793,gnb:131-133-31000000,N/A,F1,5.59757,,,,,
1765214508794,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214509021,gnb:131-133-31000000,N/A,F1,5.601232,,,,,
1765214509225,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214509433,gnb:131-133-31000000,N/A,F1,5.596668,,,,,
1765214509435,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214509641,gnb:131-133-31000000,N/A,F1,5.60033,,,,,
1765214509642,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214509851,gnb:131-133-31000000,N/A,F1,5.598596,,,,,
1765214509852,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214510089,gnb:131-133-31000000,N/A,F1,5.598137,,,,,
1765214510297,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214510505,gnb:131-133-31000000,N/A,F1,5.59747,,,,,
1765214510506,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214510713,gnb:131-133-31000000,N/A,F1,5.601132,,,,,
1765214510714,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214510921,gnb:131-133-31000000,N/A,F1,5.596568,,,,,
1765214510922,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214511129,gnb:131-133-31000000,N/A,F1,5.60023,,,,,
1765214511130,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214511373,gnb:131-133-31000000,N/A,F1,5.598579,,,,,
1765214511577,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214511786,gnb:131-133-31000000,N/A,F1,5.598137,,,,,
1765214511787,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214511993,gnb:131-133-31000000,N/A,F1,5.59747,,,,,
1765214511994,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214512201,gnb:131-133-31000000,N/A,F1,5.601132,,,,,
1765214512203,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214512457,gnb:131-133-31000000,N/A,F1,5.596485,,,,,
1765214512667,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214512873,gnb:131-133-31000000,N/A,F1,5.60013,,,,,
1765214512874,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214513081,gnb:131-133-31000000,N/A,F1,5.598479,,,,,
1765214513081,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214513292,gnb:131-133-31000000,N/A,F1,5.598037,,,,,
1765214513499,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214513705,gnb:131-133-31000000,N/A,F1,5.59737,,,,,
1765214513707,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214513913,gnb:131-133-31000000,N/A,F1,5.601032,,,,,
1765214513916,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214514123,gnb:131-133-31000000,N/A,F1,5.596468,,,,,
1765214514124,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214514367,gnb:131-133-31000000,N/A,F1,5.60013,,,,,
1765214514571,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214514778,gnb:131-133-31000000,N/A,F1,5.598479,,,,,
1765214514778,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214514985,gnb:131-133-31000000,N/A,F1,5.598037,,,,,
1765214514987,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214515193,gnb:131-133-31000000,N/A,F1,5.597287,,,,,
1765214515195,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214515427,gnb:131-133-31000000,N/A,F1,5.600932,,,,,
1765214515634,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214515841,gnb:131-133-31000000,N/A,F1,5.596368,,,,,
1765214515842,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214516058,gnb:131-133-31000000,N/A,F1,5.60003,,,,,
1765214516059,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214516298,gnb:131-133-31000000,N/A,F1,5.598379,,,,,
1765214516506,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214516713,gnb:131-133-31000000,N/A,F1,5.597937,,,,,
1765214516714,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214516923,gnb:131-133-31000000,N/A,F1,5.59727,,,,,
1765214516924,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214517144,gnb:131-133-31000000,N/A,F1,5.600932,,,,,
1765214517348,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214517554,gnb:131-133-31000000,N/A,F1,5.596368,,,,,
1765214517555,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214517761,gnb:131-133-31000000,N/A,F1,5.60003,,,,,
1765214517763,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214517969,gnb:131-133-31000000,N/A,F1,5.598296,,,,,
1765214517970,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214518215,gnb:131-133-31000000,N/A,F1,5.597837,,,,,
1765214518418,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214518626,gnb:131-133-31000000,N/A,F1,5.59717,,,,,
1765214518627,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214518837,gnb:131-133-31000000,N/A,F1,5.600832,,,,,
1765214518838,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214519051,gnb:131-133-31000000,N/A,F1,5.596268,,,,,
1765214519257,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214519465,gnb:131-133-31000000,N/A,F1,5.59993,,,,,
1765214519466,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214519673,gnb:131-133-31000000,N/A,F1,5.598279,,,,,
1765214519674,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214519883,gnb:131-133-31000000,N/A,F1,5.597837,,,,,
1765214519883,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214520157,gnb:131-133-31000000,N/A,F1,5.59717,,,,,
1765214520362,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214520570,gnb:131-133-31000000,N/A,F1,5.600832,,,,,
1765214520571,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214520778,gnb:131-133-31000000,N/A,F1,5.596185,,,,,
1765214520781,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214521012,gnb:131-133-31000000,N/A,F1,5.59983,,,,,
1765214521219,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214521427,gnb:131-133-31000000,N/A,F1,5.598179,,,,,
1765214521428,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214521658,gnb:131-133-31000000,N/A,F1,5.597737,,,,,
1765214521866,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214522073,gnb:131-133-31000000,N/A,F1,5.59707,,,,,
1765214522076,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214522281,gnb:131-133-31000000,N/A,F1,5.600732,,,,,
1765214522283,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214522491,gnb:131-133-31000000,N/A,F1,5.596168,,,,,
1765214522493,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214522732,gnb:131-133-31000000,N/A,F1,5.59983,,,,,
1765214522938,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214523145,gnb:131-133-31000000,N/A,F1,5.598179,,,,,
1765214523146,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214523353,gnb:131-133-31000000,N/A,F1,5.597737,,,,,
1765214523355,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214523561,gnb:131-133-31000000,N/A,F1,5.596987,,,,,
1765214523562,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214523778,gnb:131-133-31000000,N/A,F1,5.600632,,,,,
1765214523986,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214524194,gnb:131-133-31000000,N/A,F1,5.596068,,,,,
1765214524195,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214524403,gnb:131-133-31000000,N/A,F1,5.59973,,,,,
1765214524404,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214524610,gnb:131-133-31000000,N/A,F1,5.598079,,,,,
1765214524613,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214524848,gnb:131-133-31000000,N/A,F1,5.597637,,,,,
1765214525049,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214525257,gnb:131-133-31000000,N/A,F1,5.59697,,,,,
1765214525258,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214525465,gnb:131-133-31000000,N/A,F1,5.600632,,,,,
1765214525466,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214525675,gnb:131-133-31000000,N/A,F1,5.596068,,,,,
1765214525675,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214525895,gnb:131-133-31000000,N/A,F1,5.59973,,,,,
1765214526098,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214526305,gnb:131-133-31000000,N/A,F1,5.597996,,,,,
1765214526306,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214526513,gnb:131-133-31000000,N/A,F1,5.597537,,,,,
1765214526514,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214526722,gnb:131-133-31000000,N/A,F1,5.59687,,,,,
1765214526723,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214526929,gnb:131-133-31000000,N/A,F1,5.600532,,,,,
1765214527137,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214527345,gnb:131-133-31000000,N/A,F1,5.595968,,,,,
1765214527345,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214527554,gnb:131-133-31000000,N/A,F1,5.59963,,,,,
1765214527555,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214527765,gnb:131-133-31000000,N/A,F1,5.597979,,,,,
1765214527768,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214528058,gnb:131-133-31000000,N/A,F1,5.597537,,,,,
1765214528265,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214528473,gnb:131-133-31000000,N/A,F1,5.59687,,,,,
1765214528474,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214528681,gnb:131-133-31000000,N/A,F1,5.600532,,,,,
1765214528682,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214528890,gnb:131-133-31000000,N/A,F1,5.595885,,,,,
1765214528893,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214529107,gnb:131-133-31000000,N/A,F1,5.59953,,,,,
1765214529314,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214529521,gnb:131-133-31000000,N/A,F1,5.597879,,,,,
1765214529525,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214529729,gnb:131-133-31000000,N/A,F1,5.597437,,,,,
1765214529732,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214529937,gnb:131-133-31000000,N/A,F1,5.59677,,,,,
1765214529938,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214530156,gnb:131-133-31000000,N/A,F1,5.600432,,,,,
1765214530361,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214530569,gnb:131-133-31000000,N/A,F1,5.595868,,,,,
1765214530571,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214530779,gnb:131-133-31000000,N/A,F1,5.59953,,,,,
1765214530780,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214530986,gnb:131-133-31000000,N/A,F1,5.597879,,,,,
1765214530987,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214531205,gnb:131-133-31000000,N/A,F1,5.597437,,,,,
1765214531409,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214531617,gnb:131-133-31000000,N/A,F1,5.596687,,,,,
1765214531618,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214531825,gnb:131-133-31000000,N/A,F1,5.600332,,,,,
1765214531826,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214532033,gnb:131-133-31000000,N/A,F1,5.595768,,,,,
1765214532034,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214532242,gnb:131-133-31000000,N/A,F1,5.59943,,,,,
1765214532243,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214532502,gnb:131-133-31000000,N/A,F1,5.597779,,,,,
1765214532706,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214532913,gnb:131-133-31000000,N/A,F1,5.597337,,,,,
1765214532915,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214533122,gnb:131-133-31000000,N/A,F1,5.59667,,,,,
1765214533123,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214533331,gnb:131-133-31000000,N/A,F1,5.600332,,,,,
1765214533331,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214533539,gnb:131-133-31000000,N/A,F1,5.595768,,,,,
1765214533746,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214533954,gnb:131-133-31000000,N/A,F1,5.59943,,,,,
1765214533957,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214534162,gnb:131-133-31000000,N/A,F1,5.597696,,,,,
1765214534163,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214534373,gnb:131-133-31000000,N/A,F1,5.597237,,,,,
1765214534382,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214534621,gnb:131-133-31000000,N/A,F1,5.59657,,,,,
1765214534827,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214535034,gnb:131-133-31000000,N/A,F1,5.600232,,,,,
1765214535035,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214535241,gnb:131-133-31000000,N/A,F1,5.595668,,,,,
1765214535242,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214535452,gnb:131-133-31000000,N/A,F1,5.59933,,,,,
1765214535453,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214535701,gnb:131-133-31000000,N/A,F1,5.597679,,,,,
1765214535905,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214536113,gnb:131-133-31000000,N/A,F1,5.597237,,,,,
1765214536116,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214536321,gnb:131-133-31000000,N/A,F1,5.59657,,,,,
1765214536324,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214536530,gnb:131-133-31000000,N/A,F1,5.600232,,,,,
1765214536535,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214536760,gnb:131-133-31000000,N/A,F1,5.595585,,,,,
1765214536961,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214537169,gnb:131-133-31000000,N/A,F1,5.59923,,,,,
1765214537170,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214537377,gnb:131-133-31000000,N/A,F1,5.597579,,,,,
1765214537378,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214537585,gnb:131-133-31000000,N/A,F1,5.597137,,,,,
1765214537586,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214537794,gnb:131-133-31000000,N/A,F1,5.59647,,,,,
1765214537796,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214538036,gnb:131-133-31000000,N/A,F1,5.600132,,,,,
1765214538244,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214538449,gnb:131-133-31000000,N/A,F1,5.595568,,,,,
1765214538452,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214538657,gnb:131-133-31000000,N/A,F1,5.59923,,,,,
1765214538658,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214538866,gnb:131-133-31000000,N/A,F1,5.597579,,,,,
1765214538867,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214539080,gnb:131-133-31000000,N/A,F1,5.597137,,,,,
1765214539281,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214539489,gnb:131-133-31000000,N/A,F1,5.596387,,,,,
1765214539490,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214539698,gnb:131-133-31000000,N/A,F1,5.600032,,,,,
1765214539698,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214539913,gnb:131-133-31000000,N/A,F1,5.595468,,,,,
1765214539946,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214540173,gnb:131-133-31000000,N/A,F1,5.59913,,,,,
1765214540379,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214540457,gnb:131-133-31000000,N/A,F1,5.597479,,,,,
1765214540458,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214540695,gnb:131-133-31000000,N/A,F1,5.597037,,,,,
1765214540898,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214541105,gnb:131-133-31000000,N/A,F1,5.59637,,,,,
1765214541106,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214541314,gnb:131-133-31000000,N/A,F1,5.600032,,,,,
1765214541315,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214541521,gnb:131-133-31000000,N/A,F1,5.595468,,,,,
1765214541522,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214541752,gnb:131-133-31000000,N/A,F1,5.59913,,,,,
1765214541955,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214542163,gnb:131-133-31000000,N/A,F1,5.597396,,,,,
1765214542163,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214542370,gnb:131-133-31000000,N/A,F1,5.596937,,,,,
1765214542371,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214542579,gnb:131-133-31000000,N/A,F1,5.59627,,,,,
1765214542580,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214542824,gnb:131-133-31000000,N/A,F1,5.599932,,,,,
1765214543027,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214543234,gnb:131-133-31000000,N/A,F1,5.595368,,,,,
1765214543235,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214543443,gnb:131-133-31000000,N/A,F1,5.59903,,,,,
1765214543444,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214543650,gnb:131-133-31000000,N/A,F1,5.597379,,,,,
1765214543651,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214543887,gnb:131-133-31000000,N/A,F1,5.596937,,,,,
1765214544042,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214544143,gnb:131-133-31000000,N/A,F1,5.59627,,,,,
1765214544346,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214544553,gnb:131-133-31000000,N/A,F1,5.599932,,,,,
1765214544553,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214544761,gnb:131-133-31000000,N/A,F1,5.595285,,,,,
1765214544762,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214544969,gnb:131-133-31000000,N/A,F1,5.59893,,,,,
1765214544970,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214545191,gnb:131-133-31000000,N/A,F1,5.597279,,,,,
1765214545393,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214545601,gnb:131-133-31000000,N/A,F1,5.596837,,,,,
1765214545602,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214545809,gnb:131-133-31000000,N/A,F1,5.59617,,,,,
1765214545810,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214546018,gnb:131-133-31000000,N/A,F1,5.599832,,,,,
1765214546018,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214546225,gnb:131-133-31000000,N/A,F1,5.595268,,,,,
1765214546226,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214546478,gnb:131-133-31000000,N/A,F1,5.59893,,,,,
1765214546683,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214546890,gnb:131-133-31000000,N/A,F1,5.597279,,,,,
1765214546891,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214547098,gnb:131-133-31000000,N/A,F1,5.596837,,,,,
1765214547099,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214547307,gnb:131-133-31000000,N/A,F1,5.596087,,,,,
1765214547307,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214547514,gnb:131-133-31000000,N/A,F1,5.599732,,,,,
1765214547514,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214547765,gnb:131-133-31000000,N/A,F1,5.595168,,,,,
1765214547971,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214548178,gnb:131-133-31000000,N/A,F1,5.59883,,,,,
1765214548180,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214548391,gnb:131-133-31000000,N/A,F1,5.597179,,,,,
1765214548395,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214548749,gnb:131-133-31000000,N/A,F1,5.596737,,,,,
1765214548955,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214549162,gnb:131-133-31000000,N/A,F1,5.59607,,,,,
1765214549165,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214549370,gnb:131-133-31000000,N/A,F1,5.599732,,,,,
1765214549373,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214549656,gnb:131-133-31000000,N/A,F1,5.595168,,,,,
1765214549859,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214550065,gnb:131-133-31000000,N/A,F1,5.59883,,,,,
1765214550066,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214550274,gnb:131-133-31000000,N/A,F1,5.597096,,,,,
1765214550275,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214550482,gnb:131-133-31000000,N/A,F1,5.596637,,,,,
1765214550483,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214550695,gnb:131-133-31000000,N/A,F1,5.59597,,,,,
1765214550897,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214551105,gnb:131-133-31000000,N/A,F1,5.599632,,,,,
1765214551106,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214551313,gnb:131-133-31000000,N/A,F1,5.595068,,,,,
1765214551314,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214551521,gnb:131-133-31000000,N/A,F1,5.59873,,,,,
1765214551522,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214551729,gnb:131-133-31000000,N/A,F1,5.597079,,,,,
1765214551730,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214551961,gnb:131-133-31000000,N/A,F1,5.596637,,,,,
1765214552163,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214552370,gnb:131-133-31000000,N/A,F1,5.59597,,,,,
1765214552371,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214552577,gnb:131-133-31000000,N/A,F1,5.599632,,,,,
1765214552581,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214552785,gnb:131-133-31000000,N/A,F1,5.594985,,,,,
1765214552786,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214552994,gnb:131-133-31000000,N/A,F1,5.59863,,,,,
1765214552994,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214553229,gnb:131-133-31000000,N/A,F1,5.596979,,,,,
1765214553434,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214553642,gnb:131-133-31000000,N/A,F1,5.596537,,,,,
1765214553643,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214553850,gnb:131-133-31000000,N/A,F1,5.59587,,,,,
1765214553851,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214554058,gnb:131-133-31000000,N/A,F1,5.599532,,,,,
1765214554059,gnb:131-133-31000000,1111,F1,,400,,113,2,
1765214554274,gnb:131-133-31000000,N/A,F1,5.594968,,,,,
