DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.278232	27	8	0	1	12	8	6	0	884	13	0	12.2939	0	0.0189
DL	0.278482	27	8	1	1	12	6	7	0	1105	15	0	15.3246	0	0
DL	0.278482	27	8	1	1	12	8	6	0	884	13	0	12.2813	0	0.0189
DL	0.278732	27	8	2	1	12	6	7	0	1105	15	0	15.2774	0	0
DL	0.278732	27	8	2	1	12	8	6	0	884	13	0	12.3006	0	0.0189
DL	0.278982	27	8	3	1	12	6	7	0	1105	15	0	15.2916	0	0
DL	0.278982	27	8	3	1	12	8	6	0	884	13	0	12.3911	0	0.0001
DL	0.279232	27	9	0	1	12	6	7	0	1105	15	0	15.3076	0	0
DL	0.279232	27	9	0	1	12	8	6	0	884	13	0	12.4201	0	0.0001
DL	0.279482	27	9	1	1	12	6	7	0	1105	15	0	15.2865	0	0
DL	0.279482	27	9	1	1	12	8	6	0	884	13	0	12.4008	0	0.0001
DL	0.279732	27	9	2	1	12	6	7	0	1105	15	0	15.1083	0	0
DL	0.279732	27	9	2	1	12	8	6	0	884	13	0	12.4907	0	0.0001
DL	0.279982	27	9	3	1	12	6	7	0	1105	15	0	15.0291	0	0
DL	0.279982	27	9	3	1	12	8	6	0	884	13	0	12.6037	0	0.0001
DL	0.280232	28	0	0	1	12	6	7	0	1105	15	0	14.9594	0	0
DL	0.280232	28	0	0	1	12	8	6	0	884	13	0	12.6054	0	0.0001
DL	0.280482	28	0	1	1	12	6	7	0	1105	15	0	14.9458	0	0
DL	0.280482	28	0	1	1	12	8	6	0	884	13	0	12.6467	0	0.0001
DL	0.280732	28	0	2	1	12	6	7	0	1105	15	0	15.0174	0	0
DL	0.280732	28	0	2	1	12	8	6	0	884	13	0	12.6656	0	0.0001
DL	0.280982	28	0	3	1	12	6	7	0	1105	15	0	14.9203	0	0
DL	0.280982	28	0	3	1	12	8	6	0	884	13	0	12.747	0	0.0001
DL	0.281232	28	1	0	1	12	6	7	0	1105	15	0	14.9343	0	0
DL	0.281232	28	1	0	1	12	8	6	0	884	13	0	12.6699	0	0.0001
DL	0.281482	28	1	1	1	12	6	7	0	1105	15	0	14.8912	0	0
DL	0.281482	28	1	1	1	12	8	6	0	884	13	0	12.8287	0	0.0001
DL	0.281732	28	1	2	1	12	6	7	0	1105	15	0	14.8013	0	0.00818319
DL	0.281732	28	1	2	1	12	8	6	0	884	13	0	12.941	0	0.0001
DL	0.281982	28	1	3	1	12	6	7	0	1105	15	0	14.9512	0	0
DL	0.281982	28	1	3	1	12	8	6	0	884	13	0	12.8968	0	0.0001
DL	0.282232	28	2	0	1	12	6	7	0	1105	15	0	14.9352	0	0
DL	0.282232	28	2	0	1	12	8	6	0	884	13	0	13.05	0	0.0001
DL	0.282482	28	2	1	1	12	6	7	0	1105	15	0	14.9468	0	0
DL	0.282482	28	2	1	1	12	8	6	0	884	13	0	13.1721	0	0.0001
DL	0.282732	28	2	2	1	12	6	7	0	1105	15	0	14.9532	0	0
DL	0.282732	28	2	2	1	12	8	6	0	884	13	0	13.219	0	0
DL	0.282982	28	2	3	1	12	6	7	0	1105	15	0	14.9148	0	0
DL	0.282982	28	2	3	1	12	8	6	0	884	13	0	13.2914	0	0
DL	0.283232	28	3	0	1	12	6	7	0	1105	15	0	14.8201	0	0
DL	0.283232	28	3	0	1	12	8	6	0	884	13	0	13.4849	0	0
DL	0.283482	28	3	1	1	12	6	7	0	1105	15	0	14.8367	0	0
DL	0.283482	28	3	1	1	12	8	6	0	884	13	0	13.5211	0	0
DL	0.283732	28	3	2	1	12	6	7	0	1105	15	0	14.8224	0	0
DL	0.283732	28	3	2	1	12	8	6	0	884	13	0	13.5758	0	0
DL	0.283982	28	3	3	1	12	6	7	0	1105	15	0	14.6811	0	0
DL	0.283982	28	3	3	1	12	8	6	0	884	13	0	13.6812	0	0
DL	0.284125	28	4	0	1	6	6	7	0	551	15	0	14.6648	0	0
DL	0.284232	28	4	0	1	12	8	6	0	884	13	0	13.773	0	0
DL	0.284232	28	4	0	7	6	6	5	0	52	0	0	-9.86038	1	1
DL	0.284375	28	4	1	1	6	6	7	0	551	15	0	14.6705	0	0
DL	0.284482	28	4	1	1	12	8	6	0	884	13	0	13.7615	0	0
DL	0.284482	28	4	1	7	6	6	5	0	52	0	0	-9.85388	1	1
DL	0.284625	28	4	2	1	6	6	7	0	551	15	0	14.5441	0	0.0041
DL	0.284732	28	4	2	1	12	8	6	0	884	13	0	13.8961	0	0
DL	0.284732	28	4	2	7	6	6	5	0	52	0	0	-9.88695	1	1
DL	0.284982	28	4	3	1	12	8	6	0	884	13	0	13.9323	0	0
DL	0.284982	28	4	3	1	12	6	7	0	1105	15	0	14.4014	0	0.00818319
DL	0.285125	28	5	0	1	6	6	5	0	52	0	1	-12.2853	1	1
DL	0.285232	28	5	0	1	12	5	5	0	107	0	0	-23.6649	1	1
DL	0.285232	28	5	0	1	12	8	6	0	884	13	0	13.2632	0	0
DL	0.285232	28	5	0	7	6	6	5	0	52	0	2	-12.3113	1	1
DL	0.285375	28	5	1	1	6	8	6	0	440	13	0	13.2769	0	0
DL	0.285375	28	5	1	1	6	6	5	0	52	0	1	-12.3379	1	1
DL	0.285482	28	5	1	1	12	5	5	0	107	0	0	-24.5179	1	1
DL	0.285482	28	5	1	7	6	8	3	0	52	0	0	-23.1458	1	1
DL	0.285482	28	5	1	7	6	6	5	0	52	0	2	-12.3029	1	1
DL	0.285625	28	5	2	1	6	8	6	0	440	13	0	13.174	0	0
DL	0.285625	28	5	2	1	6	6	5	0	52	0	1	-12.2731	1	1
DL	0.285732	28	5	2	1	12	5	5	0	107	0	0	-25.3003	1	1
DL	0.285732	28	5	2	7	6	8	3	0	52	0	0	-23.2798	1	1
DL	0.285732	28	5	2	7	6	6	5	0	52	0	2	-12.2569	1	1
DL	0.285875	28	5	3	1	6	8	6	0	440	13	0	13.9118	0	0
DL	0.285875	28	5	3	1	6	6	5	0	52	0	3	-10.9799	1	1
DL	0.285982	28	5	3	7	6	8	3	0	52	0	0	-23.2229	1	1
DL	0.285982	28	5	3	7	6	6	7	0	551	15	0	14.2776	0	0.0041
DL	0.286125	28	6	0	1	6	6	5	0	52	0	3	-12.3787	1	1
DL	0.286232	28	6	0	1	12	5	5	0	107	0	1	-26.4469	1	1
DL	0.286232	28	6	0	1	12	8	6	0	884	13	0	13.0745	0	0.0001
DL	0.286232	28	6	0	7	6	6	7	0	551	15	0	14.3709	0	0.0041
DL	0.286375	28	6	1	1	6	8	3	0	52	0	1	-23.2475	1	1
DL	0.286375	28	6	1	1	6	6	5	0	52	0	3	-12.3984	1	1
DL	0.286482	28	6	1	1	12	5	5	0	107	0	1	-27.2116	1	1
DL	0.286482	28	6	1	7	6	8	3	0	52	0	2	-23.1363	1	1
DL	0.286482	28	6	1	7	6	6	7	0	551	15	0	14.2602	0	0.0041
DL	0.286625	28	6	2	1	6	8	3	0	52	0	1	-23.0989	1	1
DL	0.286732	28	6	2	1	12	5	5	0	107	0	1	-27.7736	1	1
DL	0.286732	28	6	2	1	12	6	7	0	1105	15	0	11.7862	1	1
DL	0.286732	28	6	2	7	6	8	3	0	52	0	2	-23.1517	1	1
DL	0.286875	28	6	3	1	6	8	3	0	52	0	1	-23.1476	1	1
DL	0.286964	28	6	3	1	11	6	7	0	1013	15	0	14.3743	0	0.0006
DL	0.286982	28	6	3	7	6	8	3	0	52	0	2	-3.63454	1	1
UL	0.286982	28	6	3	12	1	6	7	0	89	15	0	13.8514 	0	0.845395
DL	0.287125	28	7	0	1	6	8	3	0	52	0	3	-23.4091	1	1
DL	0.287196	28	7	0	7	4	8	6	0	292	13	0	14.3158	0	0
DL	0.287214	28	7	0	1	11	6	7	0	1013	15	0	12.0018	1	1
DL	0.287232	28	7	0	1	12	5	5	0	107	0	2	-11.6008	1	1
UL	0.287232	28	7	0	11	2	8	6	0	43	4	0	6.29459 	0	0
UL	0.287232	28	7	0	12	1	6	7	0	89	15	0	13.6184 	1	0.845395
DL	0.287375	28	7	1	1	6	8	3	0	52	0	3	-23.3725	1	1
DL	0.287446	28	7	1	7	4	8	6	0	292	13	0	14.3745	0	0
DL	0.287482	28	7	1	1	12	5	5	0	107	0	2	-11.9031	1	1
DL	0.287482	28	7	1	1	12	6	7	0	680	11	0	12.0262	0	0
UL	0.287482	28	7	1	11	2	8	6	0	43	4	0	6.40728 	0	0
DL	0.287625	28	7	2	1	6	8	3	0	52	0	3	-23.4148	1	1
DL	0.287732	28	7	2	1	12	5	5	0	107	0	2	-28.8404	1	1
DL	0.287732	28	7	2	1	12	6	7	0	1105	15	1	12.0165	0	0
DL	0.287732	28	7	2	7	6	8	6	0	440	13	0	14.458	0	0
DL	0.287964	28	7	3	1	11	6	7	0	623	11	0	14.3866	0	0
DL	0.287982	28	7	3	1	12	8	6	0	884	13	0	14.2551	0	0
UL	0.287982	28	7	3	12	1	6	7	0	89	15	1	13.7593 	0	0
DL	0.288214	28	8	0	1	11	6	7	0	1013	15	1	12.0225	0	0
DL	0.288232	28	8	0	1	12	5	5	0	107	0	3	-28.6942	1	1
DL	0.288232	28	8	0	1	12	8	6	0	884	13	0	13.6223	0	0
DL	0.288464	28	8	1	1	11	6	7	0	1013	15	2	12.0726	1	1
DL	0.288482	28	8	1	1	12	5	5	0	107	0	3	-28.6962	1	1
DL	0.288482	28	8	1	1	12	8	6	0	884	13	0	13.6945	0	0
DL	0.288732	28	8	2	1	12	6	7	0	1105	15	0	11.9989	1	1
DL	0.288732	28	8	2	1	12	5	5	0	107	0	3	-28.9893	1	1
DL	0.288732	28	8	2	1	12	8	6	0	884	13	0	13.6669	0	0
DL	0.288982	28	8	3	1	12	6	7	0	680	11	0	14.2815	0	0
DL	0.288982	28	8	3	1	12	8	6	0	884	13	0	14.4202	0	0
DL	0.289232	28	9	0	1	12	6	7	0	680	11	0	14.2448	0	0
DL	0.289232	28	9	0	1	12	8	6	0	884	13	0	14.4325	0	0
DL	0.289482	28	9	1	1	12	3	3	0	107	0	0	-27.4406	1	1
DL	0.289482	28	9	1	1	12	6	7	0	680	11	1	8.16068	1	1
DL	0.289482	28	9	1	1	12	8	6	0	884	13	0	10.5601	1	1
DL	0.289732	28	9	2	1	12	3	3	0	107	0	0	-27.478	1	1
DL	0.289732	28	9	2	1	12	6	7	0	1105	15	1	8.07461	0	0
DL	0.289732	28	9	2	1	12	8	6	0	884	13	0	10.5384	1	1
DL	0.289982	28	9	3	1	12	3	3	0	107	0	0	-27.5823	1	1
DL	0.289982	28	9	3	1	12	6	7	0	1105	15	0	8.02299	1	1
DL	0.289982	28	9	3	1	12	8	6	0	884	13	0	10.5738	1	1
DL	0.290232	29	0	0	1	12	6	7	0	403	6	0	14.3096	0	0
DL	0.290232	29	0	0	1	12	8	6	0	403	6	0	14.64	0	0
DL	0.290482	29	0	1	1	12	3	3	0	107	0	1	-27.6622	1	1
DL	0.290482	29	0	1	1	12	6	7	0	403	6	1	8.09661	0	0.0002
DL	0.290482	29	0	1	1	12	8	6	0	884	13	1	10.7801	0	0
DL	0.290732	29	0	2	1	12	3	3	0	107	0	1	-27.6218	1	1
DL	0.290732	29	0	2	1	12	6	7	0	403	6	0	8.22244	0	0.0002
DL	0.290732	29	0	2	1	12	8	6	0	884	13	1	10.6442	0	0
DL	0.290982	29	0	3	1	12	3	3	0	107	0	1	-27.5497	1	1
DL	0.290982	29	0	3	1	12	6	7	0	1105	15	1	8.16074	0	0
DL	0.290982	29	0	3	1	12	8	6	0	884	13	1	10.7667	0	0
DL	0.291232	29	1	0	1	12	6	7	0	403	6	0	14.2327	0	0
DL	0.291232	29	1	0	1	12	8	6	0	403	6	0	14.7429	0	0
DL	0.291482	29	1	1	1	12	3	3	0	107	0	2	-27.4818	1	1
DL	0.291482	29	1	1	1	12	6	7	0	403	6	0	8.14939	0	0.0002
DL	0.291482	29	1	1	1	12	8	6	0	403	6	0	10.7546	0	0
DL	0.291732	29	1	2	1	12	3	3	0	107	0	2	-27.4323	1	1
DL	0.291732	29	1	2	1	12	6	7	0	403	6	0	8.26557	0	0.0002
DL	0.291732	29	1	2	1	12	8	6	0	403	6	0	10.6619	0	0
DL	0.291982	29	1	3	1	12	3	3	0	107	0	2	-27.4306	1	1
DL	0.291982	29	1	3	1	12	6	7	0	1105	15	0	8.33059	1	1
DL	0.291982	29	1	3	1	12	8	6	0	884	13	0	10.791	1	1
DL	0.292232	29	2	0	1	12	6	7	0	403	6	0	14.4785	0	0
DL	0.292232	29	2	0	1	12	8	6	0	403	6	0	14.7843	0	0
DL	0.292482	29	2	1	1	12	3	3	0	107	0	3	-27.4198	1	1
DL	0.292482	29	2	1	1	12	6	7	0	403	6	0	8.44789	0	0
DL	0.292482	29	2	1	1	12	8	6	0	403	6	0	10.8331	0	0
DL	0.292732	29	2	2	1	12	4	3	0	107	0	0	-18.4082	1	1
DL	0.292732	29	2	2	1	12	3	3	0	107	0	3	-27.6022	1	1
DL	0.292732	29	2	2	1	12	6	7	0	403	6	0	5.85029	1	1
DL	0.292732	29	2	2	1	12	8	6	0	403	6	0	7.3298	0	0.117654
DL	0.292982	29	2	3	1	12	4	3	0	107	0	0	-18.3938	1	1
DL	0.292982	29	2	3	1	12	3	3	0	107	0	3	-27.6393	1	1
DL	0.292982	29	2	3	1	12	6	7	0	1105	15	1	5.86953	0	0
DL	0.292982	29	2	3	1	12	8	6	0	884	13	1	7.45153	0	0
DL	0.293232	29	3	0	1	12	4	3	0	107	0	0	1.44648	0	0
DL	0.293232	29	3	0	1	12	6	7	0	403	6	0	9.25201	0	0
DL	0.293232	29	3	0	1	12	8	6	0	403	6	0	10.4084	0	0
DL	0.293375	29	3	1	1	6	8	6	0	135	4	0	15.0158	0	0
DL	0.293482	29	3	1	1	12	6	7	0	274	4	0	14.4306	0	0
DL	0.293482	29	3	1	7	6	8	5	0	52	0	0	-20.3312	1	1
DL	0.293625	29	3	2	1	6	8	6	0	135	4	0	10.5569	0	0
DL	0.293732	29	3	2	1	12	4	3	0	107	0	1	1.1518	0	0
DL	0.293732	29	3	2	1	12	6	7	0	403	6	1	9.30228	0	0
DL	0.293732	29	3	2	7	6	8	5	0	52	0	0	-20.393	1	1
DL	0.293875	29	3	3	1	6	8	6	0	269	8	0	10.3964	0	0.0599
DL	0.293982	29	3	3	1	12	4	3	0	107	0	1	1.21699	0	0
DL	0.293982	29	3	3	1	12	6	7	0	403	6	0	9.47563	0	0
DL	0.293982	29	3	3	7	6	8	5	0	52	0	0	-20.3801	1	1
DL	0.294143	29	4	0	1	7	4	3	0	61	0	0	1.2879	0	0.0014
DL	0.294232	29	4	0	1	12	6	7	0	1105	15	0	12.4473	1	1
DL	0.294232	29	4	0	1	12	8	6	0	1105	15	0	13.0431	1	1
UL	0.294232	29	4	0	8	5	4	3	0	43	0	0	-0.0403309 	0	0
DL	0.294375	29	4	1	1	6	8	5	0	52	0	1	-28.7319	1	1
DL	0.294393	29	4	1	1	7	4	3	0	61	0	0	1.41577	0	0.0014
DL	0.294482	29	4	1	1	12	6	7	0	403	6	0	12.4932	0	0
DL	0.294482	29	4	1	7	6	8	5	0	52	0	2	-21.157	1	1
UL	0.294482	29	4	1	8	5	4	3	0	43	0	0	0.044144 	1	0.572072
DL	0.294625	29	4	2	1	6	8	5	0	52	0	1	-28.7802	1	1
DL	0.294732	29	4	2	1	12	6	7	0	403	6	0	9.58133	0	0
DL	0.294732	29	4	2	1	12	4	3	0	107	0	0	1.4005	0	0
DL	0.294732	29	4	2	7	6	8	5	0	52	0	2	-28.7891	1	1
DL	0.294875	29	4	3	1	6	8	5	0	52	0	1	-28.8607	1	1
DL	0.294982	29	4	3	1	12	6	7	0	884	13	0	9.71715	1	1
DL	0.294982	29	4	3	1	12	4	3	0	107	0	0	1.5579	0	0
DL	0.294982	29	4	3	7	6	8	5	0	52	0	2	-28.9214	1	1
DL	0.295143	29	5	0	1	7	4	3	0	61	0	0	1.52327	0	0.0014
DL	0.295232	29	5	0	1	12	5	8	0	107	0	0	-7.97758	1	1
DL	0.295232	29	5	0	1	12	6	7	0	403	6	1	10.4607	0	0
DL	0.295232	29	5	0	1	12	8	6	0	1105	15	1	12.8606	0	0
UL	0.295232	29	5	0	8	5	4	3	0	43	0	1	0.305678 	0	0
DL	0.295375	29	5	1	1	6	8	5	0	52	0	3	-29.3188	1	1
DL	0.295482	29	5	1	1	12	5	8	0	107	0	0	-7.94703	1	1
DL	0.295482	29	5	1	1	12	6	7	0	542	8	0	8.04404	1	1
DL	0.295482	29	5	1	1	12	4	3	0	107	0	0	1.57003	0	0
DL	0.295482	29	5	1	7	6	8	5	0	52	0	3	-29.4077	1	1
DL	0.295625	29	5	2	1	6	8	5	0	52	0	3	-29.3611	1	1
DL	0.295732	29	5	2	1	12	5	8	0	107	0	0	-7.84164	1	1
DL	0.295732	29	5	2	1	12	6	7	0	542	8	0	8.00952	1	1
DL	0.295732	29	5	2	1	12	4	3	0	107	0	0	1.53479	0	0
DL	0.295732	29	5	2	7	6	8	6	0	440	13	0	16.0476	0	0
DL	0.295875	29	5	3	1	6	5	7	0	52	0	0	-12.0643	1	1
DL	0.295982	29	5	3	1	12	6	7	0	884	13	1	9.00898	0	0
DL	0.295982	29	5	3	1	12	4	3	0	107	0	0	1.54543	0	0
DL	0.295982	29	5	3	1	12	8	6	0	884	13	0	11.086	1	1
DL	0.296125	29	6	0	1	6	4	3	0	52	0	0	1.46842	0	0.0014
DL	0.296232	29	6	0	1	12	5	8	0	107	0	1	-7.79826	1	1
DL	0.296232	29	6	0	1	12	6	7	0	403	6	0	8.14157	0	0
DL	0.296232	29	6	0	1	12	8	6	0	884	13	0	10.9362	1	1
DL	0.296232	29	6	0	7	6	4	4	0	52	0	0	-6.82857	1	1
DL	0.296375	29	6	1	1	6	4	3	0	52	0	0	-18.1182	1	1
DL	0.296482	29	6	1	1	12	3	5	0	107	0	0	-27.461	1	1
DL	0.296482	29	6	1	1	12	5	8	0	107	0	1	-7.89132	1	1
DL	0.296482	29	6	1	1	12	6	7	0	403	6	1	5.47953	1	1
DL	0.296482	29	6	1	1	12	8	6	0	1105	15	0	8.34296	1	1
DL	0.296482	29	6	1	7	6	4	4	0	52	0	0	-6.81588	1	1
DL	0.296625	29	6	2	1	6	4	3	0	52	0	0	-18.2382	1	1
DL	0.296732	29	6	2	1	12	3	5	0	107	0	0	-27.4549	1	1
DL	0.296732	29	6	2	1	12	5	8	0	107	0	1	-7.89231	1	1
DL	0.296732	29	6	2	1	12	6	7	0	542	8	1	5.53576	0	0
DL	0.296732	29	6	2	1	12	8	6	0	542	8	0	8.399	1	1
DL	0.296732	29	6	2	7	6	4	4	0	52	0	0	-6.56056	1	1
DL	0.296982	29	6	3	1	12	3	5	0	107	0	0	-24.6031	1	1
DL	0.296982	29	6	3	1	12	6	7	0	403	6	0	6.49579	1	0.841503
DL	0.296982	29	6	3	1	12	8	6	0	884	13	1	8.73406	0	0
DL	0.296982	29	6	3	1	12	4	3	0	107	0	0	-18.1105	1	1
DL	0.297125	29	7	0	1	6	4	3	0	52	0	1	1.38883	0	0.0014
DL	0.297232	29	7	0	1	12	5	8	0	107	0	2	-7.8677	1	1
DL	0.297232	29	7	0	1	12	6	7	0	274	4	0	8.16546	0	0
DL	0.297232	29	7	0	1	12	8	6	0	884	13	1	11.0365	0	0
DL	0.297232	29	7	0	7	6	4	3	0	52	0	2	1.35302	0	0.0014
DL	0.297375	29	7	1	1	6	4	3	0	52	0	1	-17.9702	1	1
DL	0.297482	29	7	1	1	12	3	5	0	107	0	1	-27.629	1	1
DL	0.297482	29	7	1	1	12	5	8	0	107	0	2	-8.01921	1	1
DL	0.297482	29	7	1	1	12	6	7	0	274	4	1	5.43115	0	0.001
DL	0.297482	29	7	1	1	12	8	6	0	1105	15	1	8.55899	0	0
DL	0.297482	29	7	1	7	6	4	3	0	52	0	2	-18.0157	1	1
DL	0.297625	29	7	2	1	6	4	4	0	52	0	1	-16.4097	1	1
DL	0.297732	29	7	2	1	12	7	4	0	107	0	0	-16.2627	1	1
DL	0.297732	29	7	2	1	12	3	5	0	107	0	1	-30.3291	1	1
DL	0.297732	29	7	2	1	12	5	8	0	107	0	2	-10.5039	1	1
DL	0.297732	29	7	2	1	12	6	7	0	274	4	0	5.24679	0	0.001
DL	0.297732	29	7	2	1	12	8	6	0	542	8	1	7.72336	0	0
DL	0.297732	29	7	2	7	6	4	4	0	52	0	2	-16.3715	1	1
DL	0.297982	29	7	3	1	12	7	4	0	107	0	0	-12.4301	1	1
DL	0.297982	29	7	3	1	12	3	5	0	107	0	1	-28.9919	1	1
DL	0.297982	29	7	3	1	12	6	7	0	403	6	1	5.95852	0	0
DL	0.297982	29	7	3	1	12	8	6	0	542	8	0	7.87985	1	1
DL	0.297982	29	7	3	1	12	4	3	0	107	0	1	-18.0469	1	1
DL	0.298125	29	8	0	1	6	4	3	0	52	0	3	-17.731	1	1
DL	0.298161	29	8	0	1	8	3	4	0	70	0	0	-2.59439	1	1
DL	0.298196	29	8	0	1	10	8	6	0	335	6	0	9.79784	0	0
DL	0.298214	29	8	0	1	11	6	7	0	251	4	0	8.72635	0	0
DL	0.298232	29	8	0	1	12	5	8	0	107	0	3	-9.54305	1	1
DL	0.298232	29	8	0	1	12	7	4	0	107	0	0	-13.8542	1	1
UL	0.298232	29	8	0	11	2	8	6	0	53	5	0	8.55973 	0	0
UL	0.298232	29	8	0	12	1	6	7	0	80	14	0	13.9882 	1	0.0064
DL	0.298375	29	8	1	1	6	4	4	0	52	0	3	-11.8746	1	1
DL	0.298446	29	8	1	1	10	8	6	0	335	6	0	10.3606	0	0
DL	0.298464	29	8	1	1	11	6	7	0	251	4	0	6.32356	0	0
DL	0.298482	29	8	1	1	12	3	5	0	107	0	2	-27.043	1	1
DL	0.298482	29	8	1	1	12	5	8	0	107	0	3	-6.56419	1	0.700137
UL	0.298482	29	8	1	11	2	8	6	0	53	5	0	8.70667 	0	0
UL	0.298482	29	8	1	12	1	6	7	0	80	14	0	14.0765 	0	0.0064
DL	0.298696	29	8	2	1	10	8	6	0	335	6	0	10.5178	0	0
DL	0.298714	29	8	2	1	11	6	7	0	251	4	0	7.39056	0	0
DL	0.298732	29	8	2	1	12	7	4	0	107	0	1	-13.5782	1	1
DL	0.298732	29	8	2	1	12	3	5	0	107	0	2	-29.9769	1	1
DL	0.298732	29	8	2	1	12	5	8	0	107	0	3	-9.70426	1	1
UL	0.298732	29	8	2	11	2	8	6	0	53	5	0	8.55307 	0	0
UL	0.298732	29	8	2	12	1	6	7	0	80	14	0	14.1173 	0	0.0064
DL	0.298964	29	8	3	1	11	6	7	0	369	6	0	5.94175	1	0.993269
DL	0.298982	29	8	3	1	12	4	3	0	107	0	2	-17.4161	1	1
DL	0.298982	29	8	3	1	12	7	4	0	107	0	1	-10.2014	1	1
DL	0.298982	29	8	3	1	12	3	5	0	107	0	2	-28.3991	1	1
DL	0.298982	29	8	3	1	12	8	6	0	542	8	1	7.99875	0	0
UL	0.298982	29	8	3	12	1	6	7	0	80	14	1	14.3323 	0	0
DL	0.299161	29	9	0	1	8	3	4	0	70	0	1	-2.72625	0	0.791149
DL	0.299232	29	9	0	1	12	7	4	0	107	0	1	-10.4185	1	1
DL	0.299232	29	9	0	1	12	8	6	0	403	6	0	11.8528	0	0
DL	0.299232	29	9	0	1	12	6	7	0	274	4	0	11.3749	0	0
DL	0.299411	29	9	1	1	8	3	4	0	70	0	2	-2.52319	1	1
DL	0.299482	29	9	1	1	12	8	6	0	403	6	0	14.1948	0	0
DL	0.299482	29	9	1	1	12	6	7	0	274	4	0	11.8618	0	0
DL	0.299732	29	9	2	1	12	7	4	0	107	0	2	-9.98689	1	1
DL	0.299732	29	9	2	1	12	3	5	0	107	0	3	-28.677	1	1
DL	0.299732	29	9	2	1	12	8	6	0	403	6	0	10.9701	0	0
DL	0.299732	29	9	2	1	12	6	7	0	274	4	0	8.72229	0	0
DL	0.299821	29	9	3	1	3	8	6	0	133	8	0	8.02934	1	1
DL	0.299964	29	9	3	1	11	6	7	0	369	6	1	6.10991	0	0
DL	0.299982	29	9	3	1	12	4	3	0	107	0	3	-16.079	1	1
DL	0.299982	29	9	3	1	12	7	4	0	107	0	2	-9.72232	1	1
DL	0.299982	29	9	3	1	12	3	5	0	107	0	3	-28.1504	1	1
UL	0.300107	30	0	0	1	5	3	4	0	43	0	0	6.92792 	0	0
DL	0.300214	30	0	0	1	11	6	7	0	369	6	2	14.3824	0	0
DL	0.300232	30	0	0	1	12	8	6	0	884	13	0	13.3765	0	0.0001
DL	0.300232	30	0	0	1	12	7	4	0	107	0	2	-6.65003	1	1
DL	0.300482	30	0	1	1	12	6	7	0	403	6	0	15.9485	0	0
DL	0.300482	30	0	1	1	12	8	6	0	403	6	0	11.9176	0	0
DL	0.300571	30	0	2	1	3	8	6	0	133	8	1	9.23858	0	0
DL	0.300625	30	0	2	4	3	8	6	0	133	8	2	9.21871	1	0.647959
DL	0.300732	30	0	2	1	12	7	4	0	107	0	3	-9.98445	1	1
DL	0.300732	30	0	2	1	12	6	7	0	274	4	0	15.0094	0	0
DL	0.300732	30	0	2	7	6	8	6	0	200	6	0	9.21397	0	0
DL	0.300982	30	0	3	1	12	7	4	0	107	0	3	-10.0137	1	1
DL	0.300982	30	0	3	1	12	6	7	0	884	13	0	15.1279	0	0
DL	0.300982	30	0	3	1	12	8	6	0	884	13	0	9.25141	1	1
DL	0.301232	30	1	0	1	12	7	4	0	107	0	3	-10.1533	1	1
DL	0.301232	30	1	0	1	12	6	7	0	1272	18	0	15.0648	0	0.122593
DL	0.301232	30	1	0	1	12	8	6	0	884	13	0	9.33189	1	1
DL	0.301482	30	1	1	1	12	6	7	0	1105	15	0	15.9955	0	0
DL	0.301482	30	1	1	1	12	8	6	0	403	6	0	11.9662	0	0
DL	0.301732	30	1	2	1	12	6	7	0	1105	15	0	16.1026	0	0
DL	0.301732	30	1	2	1	12	8	6	0	403	6	0	11.9964	0	0
DL	0.301982	30	1	3	1	12	6	7	0	1105	15	0	16.0327	0	0
DL	0.301982	30	1	3	1	12	8	6	0	884	13	1	12.1076	0	0
DL	0.302232	30	2	0	1	12	6	7	0	1272	18	0	15.992	0	0.00099975
DL	0.302232	30	2	0	1	12	8	6	0	884	13	1	12.0857	0	0
DL	0.302482	30	2	1	1	12	6	7	0	1272	18	0	15.934	0	0.00099975
DL	0.302482	30	2	1	1	12	8	6	0	884	13	0	12.1296	0	0.0001
DL	0.302732	30	2	2	1	12	6	7	0	1272	18	0	15.9439	0	0.00099975
DL	0.302732	30	2	2	1	12	8	6	0	884	13	0	12.2338	0	0
DL	0.302982	30	2	3	1	12	6	7	0	1272	18	0	15.9036	0	0.00099975
DL	0.302982	30	2	3	1	12	8	6	0	884	13	0	12.2488	0	0
DL	0.303232	30	3	0	1	12	6	7	0	1272	18	0	15.8565	0	0.00099975
DL	0.303232	30	3	0	1	12	8	6	0	884	13	0	12.2425	0	0
DL	0.303482	30	3	1	1	12	6	7	0	1272	18	0	15.8393	0	0.00099975
DL	0.303482	30	3	1	1	12	8	6	0	884	13	0	12.1209	0	0.0001
DL	0.303732	30	3	2	1	12	6	7	0	1272	18	0	15.8963	0	0.00099975
DL	0.303732	30	3	2	1	12	8	6	0	884	13	0	12.0984	0	0.0001
DL	0.303946	30	3	3	1	10	6	7	0	1059	18	0	15.8813	0	0.00039996
DL	0.303982	30	3	3	1	12	8	6	0	884	13	0	12.0734	0	0.0001
DL	0.304232	30	4	0	1	12	8	6	0	884	13	0	12.1703	0	0.0001
DL	0.304482	30	4	1	1	12	6	7	0	1272	18	0	15.618	0	0.00099975
